,images,text
436,20d04f1c-2d5a-4b46-b20c-fe3aa5a5ee41.jpg,"['ono', 'co', 'qqunidas ', 'tu', 'on', 're', 'ta', 'ea', 'e', 'ee', 's ee']"
437,c720ae81-b8aa-41fd-834a-eec3da56481e.jpg,"['nrmaci', 'ee e', 'na', 'ra', 'ma el contros', 't da', 'ea']"
438,70464c99-c678-432d-b022-5680634f9648.jpg,"['rmaca', 'ine', 'é r', 'nno', 'mismo', 'sinia', 'lo']"
439,3e2460fb-c841-47ca-b226-d4ef876b070c.jpg,['noyantess']
440,23aadbe0-4328-4f6b-ad10-3cb562232d68.jpg,"['y farma', 'yeoe', 'farma', 'o', 'm', 'e', 'dj', 'lj', 't']"
441,56048766-d884-4599-8021-d8bcbaf469d6.jpg,"['servicio', 'e hrs', 'farmacias', 'similares', 'consultorio', 'propuedad', 'barato', 'best', 'mismo', 'federalo', 'i mas', ' pero', 'lo']"
442,2a2b0021-97b0-42f8-911d-555b8f09d2b8.jpg,"['un', 'fubucoo', 'l_', 'dtt', 'it', 'y', 'bubtg', 'vnlup', 'mismo', 'pero', 'p', 'y', ' as y', 'i', 'lo']"
443,09d13dca-0c7b-479e-a334-52203535a0b4.jpg,"['union', 'farmacias', 'pwicio  domicilic', 'uedesc', 'de', 'descuento', 'salucda', 'muckh', 'aaaan', 'por', 'mmas', 'de ', 'tu']"
444,5e604915-a9de-4ace-9ea5-1225cd27dc40.jpg,"['d', 'k  _', 'almus', 'vichy', 'liftacta', 'ppo', 'consultorio', 'a', 'collagen', 'bsrdvides', 'n  semanas', 'lee', 'nentos de pate', 'nuevo', 'sticidad de', 'bienestar', 'e', 'eoinnino', 'garantizado', 'uno en la', 'genéricos', 'specialistas', 'nternacional', 'multibeneficio', 'médico', 'hados u', 'te', 'ofrecerte', 'da', 'mimos r', 'calidad', 'naned', ' más', 'medicamento', 'kcy', 'ena', 'd']"
445,6349c02f-d7e9-4453-aea4-2113c4525c13.jpg,"['senericos', 'farmacia', 'menicina', 'farmacia', 'emuaicos', 'medicamento', 'generi', 'farmacia', 'eninicos', 'utes', 'rretas']"
446,4c195678-b284-4bb5-b817-dd1a802a075f.jpg,"['farmacias', 'euny', 'rmacia', 'mres', 'simil', 'mismo', 'perog', 'o']"
447,50572eba-ff8b-49cb-bfeb-32a0d5f57b2e.jpg,"['farmacias', 'tre', 'smo peño uas bz', 'similares', 'ea', 'similares', 'e', 'u', 'icias']"
448,a57a7081-7c68-46b4-8661-fd566efd560d.jpg,"['itts', 'recargas', 'desechables', 'ec', 'perfumeria', 'antonic', 'regalos', ' antoedelleza', 'san', 'promoci', 'e', 'qrl', 'enpo', 'mncin', 'acawa', 'are', 'ne', 'd', 'u', 'jnn']"
449,94745119-c3c2-4c1d-bcf0-4658c47dee92.jpg,"['aéñaciaí', 'e az', 'mestan', 'te', 'd', 'cd', 'b']"
450,43241670-2f77-4cae-8cc4-2713394a8fb3.jpg,"['enl', 'deo pastor t', 'cn', 'pena', 'refrescos', 'm', 'guisados', 'mapechanos ', 's y concaniza', 's', ' trp ', 'ano', 'maria', 'r na']"
451,e9d4ff89-b691-43ab-b13c-1cfaeddb52d7.jpg,"['pao mede evié', 'alarm lock', 'fe morront', 'm nlesto', 'esinos', 'tnabno', 'tpnc mno ', 'mno de', 'contr']"
452,90d1ef2b-8c69-4871-b3dd-5e5883f40578.jpg,"['im', 'i z a']"
453,be9bae80-56bb-4302-b101-f20828293cd1.jpg,"['ne', 'areé', 'm', 'senicio miag', 'yta']"
454,966c3345-4dc6-420b-b7aa-ed2b39f786f5.jpg,"['fafiniacua', 'servicion', 'exida', 'an tto', 'señor', 'rel ', 'avilila', 'v']"
455,c1110ba0-64e7-4970-8d15-ff768a50f23c.jpg,"['farmacias', 'ea', 'farmacias', 'similares', 'similares', 'jaciab', 'lo musmo peño']"
456,e784e8c7-32f3-45bf-87f6-ce0a39359c05.jpg,"['odologosicerti', 'é', 'ej', 'energía', 'henestanr', 'n nuesti', 'salud y', 'manos ', 'ponca ', 'gedoye', 'ángel', 'n par', 'num', 'san', 'vio', 'pies', 'stras', 's']"
457,ae599da6-2ac3-43d8-ac85-652dd05cea8e.jpg,"['omasbarato', 'vismopero', 'infinitum', 'infinitum', 'dr simi e', 'simil', 'netflix', ' clarovideo', 'sta', 'netelix', ' ares', 'claróvideo', 'ae', 'el major entratamie', 'y mejor aa', '_almes ']"
458,2f19835a-1042-4250-8b9e-d7b815c4e655.jpg,"['e dest', 'farmace', ' farme', 'lento', 'í', 'er']"
459,7b11577f-203e-448c-9946-70dfb054057f.jpg,"['milar', 'farmac', 'barato', 'ne', ' _ ', 'ero', 'mis', 'lo', 'm']"
460,79a65487-b85a-4cc7-a605-610622d1c451.jpg,"['t js', 'ane', ' srads', 'alfa', 'mejórate', 'e', 'mas', ' eal', 'ra', 'u', 'e', 'dr']"
461,ba6cd057-7c17-40af-a74d-5f2bb2de62d1.jpg,"['ae', 'similares', 'farmacias ', 'farmadias sinlaree', 'mecias similares']"
462,62a92b2d-9784-4c66-b4ec-67e136a4339c.jpg,"['m', 'informes y c', ' uruehadpvamu', 'clinicos', 'amy', 'i', 'mlw', 'iay', 'my', 'áh']"
463,58f38256-24f4-40b2-8087-128cb50424fe.jpg,['genéricos']
464,e1536abf-d356-4a54-91ac-dd5a4be51311.jpg,"['ahorro', ' queramos', 'sa', 'farmacias', 'i', 'pun td', 'del', 'en']"
465,8230c828-d21c-4fdb-83d5-510a50484995.jpg,"['hisiio pero as barto', 'farmacias', ' mismo pero', 'farmacias', 'nas barato', 'regiso', 'nlare', 'besta', 'ned', 'lo m']"
466,72853e48-c098-4376-bd7c-0fe4f911abc7.jpg,"['qa', 'ee tn ae', 'rma', 'oe', 'jencado', 'p', 'patá', 'nres']"
467,cda3b0f8-04a9-499d-8425-40fd73f8a587.jpg,"['re', 'i', 'wr', 'auicería', 'o', 'n', ' eno', 'a', 's', 'yss', 'e ala', 't', 't', 's vúces', 'ae y']"
468,90a9ec60-b81f-412b-9620-73b8807fb872.jpg,"['c', 'g', 'ledi_jcatwos', 'd', 'dtt', 'farmacis', 'belleza', 'lo nismo pero', 'ludoteca', 'e', 'janbeos', 'mas barato', 'l vn', 'ne', 'm', 'esc', 'y', 'mes', 'snilae', 'y', 'lp']"
469,5e0c927d-fcc2-4348-aa07-e56402c64dc5.jpg,"['nnn', 'ooc', 'a', 'gratis', 'tr', 'único']"
470,cb3f2233-7bcd-47eb-961a-9cf873629779.jpg,"['rmamédic', 'f', 'dio', 'opción', 'tt', 'salud', 'mejor', 'íil', 'itts ee', 'atención', 'a', 'dt', 'p', 'en', 'jama', 'el il', 'n']"
471,662be2f9-9547-41ad-9055-a8780672d6ec.jpg,"[' stcio', 'an', 'lali', 'nsultorio', 'titulado', 'inze', 'i medico', 'ee', 'medyec ', 'aderogyl', ' ', 'tena', 'a', 'eao', 'say', 'en', 'co', 'e', 'ta']"
472,5297c9a9-1495-432f-866e-b565202066e2.jpg,"['b erto', 'ahorro', 'ahorro', 'queremos', 'bien', 'e', 'farmacias', 'te', 'del', 'las', 'del', 'morhoro', 'e r']"
473,a399d09c-3c68-4893-a704-204b38955815.jpg,
474,65c4b8a1-d1da-40f2-8aa0-36af979fdf73.jpg,"['_ares', 'farmacia', 'eansultorin', 'medico', 'simil', 'nmo', 'r', 'oncunon t', 'horario', 'ao', 'ey', 's', 'a saba', 'oama ', 'a sabfana lp', 'tt', 's ilc', 'pa', 'a', 'd', 'a ipm ', 'e', 'mn', 'u_', 'de', 'u']"
475,86838d89-6d66-43fa-b711-f3f527a3ae31.jpg,"['milare', 'armacias', 'fe y', 'carmitas', 'ep', 'iba_fatoh', 'te arn e', 'mismo', 'pero', 'e', 'ito', 'nee', 'lo', 'mas', 'de simie', 'mejórale ', 'fun', 'ahorro', 'e', 'ea te ta', 'oe', ' pedobetos', 'sino recibes tu', 'd', 'consulta', 'en', 'eºy', 'etos', 'o', 'vé', 'pe']"
476,28a30ae2-0c39-48bc-92b9-1aa990adf320.jpg,['armac']
477,12a4e836-e69c-4ed4-9af1-c59bb75b690d.jpg,"['centro ', 'aa']"
478,51018d08-6dbe-4afb-ae47-540c83b17261.jpg,"['ahorro', 'abierto', 'ahorro', 'bien', 'farmacias', 'icias', 'del', 'moriorro_', 'uerem__', 'del', 'nc']"
479,837cfbcf-7937-472b-be5c-6ac8ecf7f38b.jpg,"['icopias', 'oe', 'on', 'en', 'm', 'cono tun']"
480,c768ab83-d2dc-447c-9a4b-760501796dc0.jpg,"['genericos', 'llinofs', 'armacia', 'farma', 'horario', 'illino', 'de', 'm', 'horado', 'l__', 'sábodo', 'e', 'lunes', 'lunes']"
481,5cffa1ea-3257-4b69-8214-8561e1c37f3c.jpg,"['namacgia', 'ene', 'pe', 'y', 'm', 'rucy o']"
482,8d68ad4d-4c10-4906-a2e2-bd0d97cfa881.jpg,"['zeunion', 'ºl', 'ce', 'copl']"
483,6222a988-66c4-435e-a86f-bdea002a01c0.jpg,"['si ', 'ia sa', 'pe tt', 'consultorio', 'nivea', 'consulta ', 'titulado', 'a', 'aderogyl', 'medico', 'costo', 'medico', 'to', 'tt', 'ta', 'tena', 's', 'con', 'vicia', 'omane', 'sa', 'st', 'ea', 're', ' sin', 'tat', 'en', 'e', 'de', 'da', 'm', 'ea']"
484,617ce036-d964-4358-bf7c-25063a11fdfb.jpg,"['prgruneria', 'tu va', 'tampico', 'o puerto', 'bedoy']"
485,62f3dc68-ccf3-4e18-badf-66b3b2c8d3e8.jpg,"['medicina', 'a', 'genericos', 'macia', 'de', 'patente', 'far', 'g', 'a m']"
486,2e69b88f-dbaa-43a4-9d36-11314e651c8e.jpg,"['j nulñu', ' contratuidos', 'oe']"
487,ff69e8f8-31ca-48e4-a0c5-2e9d06cdaeec.jpg,"['farma', 'e', 'tt', 'precio', 'aa', 'ihora e', 'p i', ' n', 'c farmatos', 'd', 'e', 'd', 'o far']"
488,794512fb-d15a-4876-a132-374531dbb45a.jpg,"['ar rotes ji', 'farmacias', 'del sur', 'tstastral', 'servicio', 'd  ']"
489,9d00e7ec-3910-4dc0-912e-ba37350c0b57.jpg,"['p', 'fam', 'te', 'p', 'rs', ' simila']"
490,3f237380-79d9-43ad-ab7b-ae363f85e84b.jpg,"['l e', 'movistir', ' autiral', 'i z', 'atat', 'salud', ' podar  ane', 'farmacia', 'nicios', 'n r m', 'farmacia', 'co un', 'e', 'uneton', 'eza y y', 'celce', 'xt', 'servicio', 'palo', 'elmex', 'houro', 'k', 'dn', 'ser', 'a', 'e', 'te e', 'u']"
491,26ad7b15-529d-4938-84ac-7517411055ab.jpg,"['perfumeria', 'vopdare y', 'us ', 'ate', 'tintes', 'e', ' panti', 'alco', 'umedia', 'mas']"
492,c2fa72ec-b2f0-4aa8-981a-c00ddcc752ff.jpg,"['aqmacias', 'ic niemopero w', 'en']"
493,10b36f2d-f64c-40ce-bbfd-8eebff9b7278.jpg,"['consulto ', 'alemania', 'farma', 'simila', 'cdmx', 'similares', ' u mno', 'barato', 'e', 'mo', 'taxi', 'pero', 'mas']"
494,35d1676e-290a-40b8-bbb4-ffc59e19cfec.jpg,"['z', 'd', 'earmaciss', 'n ']"
495,b21ef4ce-0315-4c36-a793-1b4dd0945b84.jpg,"[' ua', 'enéricos', 'a']"
496,bc54243e-8be0-40cb-9cfb-07b6e2a8f515.jpg,"['aporro', 'en', 're queremos', 'servicia', 'rarmacis', '_pien', 'clientes ', 'ta', 'e', 'anan', 'er', 'exclusivo', 'orientación', 'bacias', 'aolo', 'ahorro', ' omédica ', 's del', 'de', ' ', 'uerpo', 'ir', 'a']"
497,cf263261-87e5-4cb3-ade4-8ebfa44353fa.jpg,"['narma', ' aree', 'salad', 'recarigas', 'decualquier', 'telefonicas', 'acia', 'compañia', 'alidad', 't ezidar ', 'rega', ' servi', 'g', 'lunedom', 'horario', 'tarje', 'f', 'icio', 'jie r', 'serv', 'dom', 'ejas']"
498,eee496d5-f46d-47be-947e-5ab7a10f90dd.jpg,"['ytamos', 'farmacias', 'n', 'similares', 'consultorio', 'best', 'para ayudar a los que menos li', 'mismo', 'federal', 'barato', 'propiedad', 'ye a su disposición', 'drsime', 'mas', 'lo', 'pero', 'furdación', 'ue', 'n para e']"
499,05f4969f-15be-4567-a398-e6909f586e9d.jpg,"['éfv', 'se']"
500,9402712d-ba45-4713-8e61-065b8da2262e.jpg,"['farnarie', 'e', 'dtt', 't', 'eo', 'p', 'na', 'dolor']"
501,47282b10-177d-4129-96fe-84fb6533d73b.jpg,"['farmacias', 'iaderia', 'generosa', 'consultorio', 'yle ', 'ea', 'édico', 'aquí s', 'd', 'la']"
502,e6f3196f-9e1a-4abb-91e5-e03b7246f999.jpg,"['autc', 'rauacias', 'g']"
503,b3221a33-49b5-411e-aa21-8c027261b16b.jpg,"['v_td', 'iro', 'noo', 'iydicamentos', 'eza', 'compra ', 'tu almi', 're po', 'nitd', 'ea', 'd es']"
504,e894876f-c210-403f-9950-c8d90aab3fb1.jpg,
505,1f8c8c23-878c-4904-a622-8b34a7a6350d.jpg,"['anorr', 'rientación', 'farmacias', 'sratuita', 'queremos', 'vichy', 'ntimos', 'dro', 'médica', 'bien', 'pul', 'aderogyl ', 'undaci', 'e', 'sólo', 'farmacias del', 'ahorro', 'tabcja', 'e queremos', ' ', 'cony', 'del', 'olra', 'te', 'h y', 'ta', 'a seme', 'tabcin']"
506,59821c55-89b6-4269-b8ed-886615783f06.jpg,"['ºvu wxfía', 'san', 'd', 'ma']"
507,c85a4f75-a68b-4342-8e0d-605d2805260a.jpg,"[' farmato', 'atodo', 'is ita', 'eciales', 'recargasl', 't pcios', 'afrin', 'pesos', 'ora', 'drcu ol', 'abrnay', 'petamon', 'eldajo', 'loni', 'no fs tun', 'mádica', 's elc', 'los', 'de vereial d', 'en', 'e', 'ea s']"
508,738c6fa3-a9a5-411e-a869-04e272fccef9.jpg,"['t', 't', 'a', 'in']"
509,9e9d0468-5d31-4253-a2df-235e425954c5.jpg,"['similares', 'similares', 'farmacias', 'an', 'basato', 'te', 'barlto', 'u', ' pero', 'mas ', 'd mesmo ']"
510,c739d075-8c37-4669-876c-30d1a18439ea.jpg,"['armacia p', 'v zsgu y', 'descuento', 'ptampico', 'prquente', 'na']"
511,dc920ea1-4d2d-4dcb-8d96-08bba9d0f28d.jpg,['benavides']
512,96d4cfd7-b9b4-4f28-b90c-31033886b507.jpg,"['ahorro', 'queremos', 'ímacias', 'dtste', 'm', 'der']"
513,fceb3ba4-6471-45a9-89f6-855f4169ad10.jpg,"['navide', 'farn', 'nacias']"
514,a1d3ed8a-d390-4237-b43f-5760377cf6fa.jpg,"[' farmát', 'aa', 'c c a']"
515,6ed070ef-288c-4403-b2fa-3176351dd1ad.jpg,"['l  cial', 'prefacción ar', 'jamaci', 'ee', 'tce', 'ac', 'penlita ', 'meo']"
516,6f979ef8-9e49-4af7-a06d-dfbc3ac74054.jpg,"['farmac l', 'r', 'pablo', 'abientos', 's', 's', 'avon', 'i', 'f']"
517,c3663d6b-e7e1-4790-88f7-7046dcb91503.jpg,"['v tvvtev iv uo e', 'tun', 'noí', 'bal']"
518,00885152-8519-4680-a7f5-1b0e3dde4618.jpg,"['ce', 'gonuf_', 'lea n o', 'me', 't', 'ts', 'enn', 'de']"
519,069966c7-ecdf-46af-8287-41902278a4e8.jpg,"['armaci', 'milare', 'gratis', 'pote  dey', 'arafo', 'personal', 'mismo ', 'pero', 'e n', 't e ea', 'dr simi e', 'te', 'mas', ' menoz', 'f  o', 'e estémes', 'lo', 'fienon', 'er', 'uai', 'eheca lu presic', 'w', 's martes c', 'eposicios', ' aquíéy']"
520,7cc87a9e-b54c-460f-a161-7dd6a90c9797.jpg,"['are', 'aguas', ' yis', 'o', 'dao', 'pro', 'e', 'da']"
521,09ba4f44-ade4-4712-a429-79554675c54f.jpg,"['a', 'lte', 'e']"
522,eb513714-a094-4b58-9011-d350377a8cf5.jpg,"['farmaroe', 'departi', 'ua', 'c ramatedo', 'bich', 't ', 'e', 'p', 'c', 'e', 'ario']"
523,62813f40-87fe-4330-9776-5fbbcc3276e6.jpg,"['cionamiento', 'ya abrimos', 'etc', 'armacia', 'farmacia', 'q   e', 'cada', 'farmacia', 'prl', ' usted', 'etc', 'cubado', 'ec', 'servico ', 'a', 'p', 'a yoo a', 'e', 'y te  e', 'n', 'etc', 's']"
524,d3dfbb8d-fac1-4154-9d0c-d53eb4fc1f45.jpg,"['generusa', 'farmacias', 'sevas', ' ', 'senga', 'uráa mas', 'sraan tao', 'seguro ', 'are']"
525,a4c48fc3-fe3b-4ba5-93a3-f597bc80dfc9.jpg,"['cdmx', 'rt', 'h']"
526,90b05c3b-a2a7-4481-9cd3-18dae67d13d3.jpg,"['horro', 'gratuita', 'médica', 'tequeremos', 'biens', 'formacias', 'oo', 'regueremos', 'e', 'del']"
527,ca34faf1-2a8a-46bb-bf6d-b0981135eef4.jpg,"['zn', 'l', 'ablo', 'e kx ', 'cu', 'úúnico', 'el']"
528,a3e84344-9ab9-47f3-a1cf-a4b7596d861a.jpg,"['a vb', 'm e', 'genéricos', 'calidad', 'dts', 'atiéndelo c', 'en', 'nn t', 'causó', 'enn', 'es', 'en', 'que', 'xe', 'ro', 'u', 'a', 'te', 'ta', 'tel', 'de c']"
529,759c1f4f-0247-4cfd-a92a-1adbaced554d.jpg,"['mn', 'mn', 'netel', 'infinitum', ' e', 'u', '_', 'is', 'entretenimiento', 'horas', 'o', ' mejor redy', 'el mejor', 'exija', 'a', 'a', 'y', 'joduc', 'meno ', 'e_í', 'especalsinin']"
530,1cb7fc8f-6db2-4746-9144-2e27e13a6e79.jpg,['e']
531,3fab09d7-f1e9-402f-bf4e-0437558fac6a.jpg,"['to', 'ml', 'ra', 'uj', ' ', 'vby', 'm', 'aa', 'loy', 'a', 'ívi']"
532,bfc171fc-f9de-40c1-b923-92d43eb10c3a.jpg,"['armacia', 'ine ', 'serv a don', 'nn ción', 'mtentel', 'iii a', 't', 'xi', 'eel d', 'senemcio', 'by', 'mencna y', 'g', 'y dios', 'ea', 'de']"
533,fd16ee6a-9b3a-47c5-9f05-b61d92923f0d.jpg,"['m', 'mér cºvs', 'sa', 'e', '_maia', 'n', 'p tent', 'servicio', 'servicio', 'rlaflf q f', 'sta', 'a', 'farm', 'r']"
534,91506d21-d3e4-452c-adc7-98d41029ada3.jpg,"['_vgo', 'e e ell', 'pro', 'tce j', 'fero']"
535,d3a99ee3-27e5-4cfd-816e-480c551c3452.jpg,"['besit', 'similares', 'consultorio ', 'farmacias', 'sicco', 'gratis', 'barato', 'feeeees', ' pow a su gsporició', 'inva', 'fordación', 'para eyudar  los que', 'medico', 'mismo', 'pero', 'os benet', 'mas', 'lo ', 'na']"
536,a559f655-7c49-408f-8a8c-14b7b6a784b0.jpg,"['earmad', 'ea']"
537,aeb5dd5f-6ce6-42fb-819f-f6370ee5ff46.jpg,"[' abure', 'aa', 'sólo', 'brma', 'utiliza tu ', 'ñ', 'na', 'ien', 'se ee', 'cuerpo', 'an nesue', 'vaporub ', 'sólo', 'next ', 'my', 'todo', 'dtt', 'ón', ' vick y', 'q', 'y n', 'e', 'a o', 'e']"
538,ab696962-f1ac-4890-8aec-4054293c563b.jpg,"['aguascalientes', 'farmacias', 'queremos', 'del', 'bien', 'te']"
539,b5e62caa-5f53-4ab7-885c-718db44ffbcc.jpg,"['earmaria', 'n', 'n', 'cuenta', 'e', 'ya por', 'to', 'e']"
540,f12bba9a-2503-4c81-855e-0f53eb60428f.jpg,"['cucina', 'onsultori', 'farmacias', 'ene', 'blsi', 'medico', 'o meno ', 'simila', 'no pero', 'bara', 'mas']"
541,f6ae37c1-34b4-4914-ac51-fef4aed0bbee.jpg,"['armae', 'isid to', 'san', 'mr', 'con vedico', 'ae tn', 'tulado', 'pond', 'mebied', 'kt', 'aa']"
542,a126b026-68a9-4139-894b-bac9f1cd0914.jpg,"['medicamentl', 'rafael', 'san', 'descuento', 'eun', 'ael', 'íhng', 'regalos', 'n ', 's', 'f llgffºº', 'losartan', 'yista', 'a ', 'm', 'vida', 'saltutand', 'ala', 'bormas l', 'e', '_e', 'df', 'es', 'acad_ ', 's', 'él', 'en ', '_']"
543,7ab9716e-2ed3-499f-8810-798b2afef5c3.jpg,"['rhf', 'it', 'ee', 'm', 'supercito', 'vvelocidad']"
544,e635ce94-a4f7-4364-9042-a2c972089834.jpg,"['farmacias', 'similares', 'barato', 'imismo', 'ipero', 'loo', 'mas']"
545,cc1d713b-a2c1-4374-b49c-72ffbcca6f49.jpg,"['í ', 'expovents de progucios', 'erea', 'jacias', 'ae', 'nal cen', 'intes', 'ahos de temase', 'gratultos', 'itaxif', 'apin de meo', 'taberos gratuitns', 'au', 'magistrales', 'farmacii', 'sa', 'entrada', 'conferencias', 'ae', 'prpecias magistnien', 'ito', 'ee e', 'recorride', 'en', 'naa', 'natu', 'p al', 'ea', 'ta e', 'cu', 'yero', 'ce', 'f', 'cee', 'meracto', 'oel', 'na', 'expo ', 'ta', 'c', 'ac', 'intanes', 'jectos', 'taberes select', 'contermecias wag']"
546,185a2efe-b971-4f3d-9fc6-d9d294d68c8d.jpg,"['farda', ' pablo s', 'municipal', 'na', 'policía', 'nissan', 'd la famillia', 'patch', 'le piel', 'y roche', 'posay', 'pud', 'melta', 'cancer']"
547,805dcd12-9f1a-4269-b8f3-ec10babc40bd.jpg,"['p e', 'armacias', 'eo', 'pero', 'mismo', 't', 'mas', 'sin', 'o', 'dr sieni e']"
548,f6bd900a-d6f6-4ec2-9ef6-5546dd08b5ad.jpg,"['farmacia', 'e generico', 'ácxn', 'urrea', 'ofertasi', 'nultidina te za ', 'gl', 'cr', 'aa', 'cr', 'dic', 'i', 'ecao', 'cnertraa aa', 'arumivo', 'aa', 'mpnentio', 'paertuza ', 'es']"
549,64b9868a-4958-4199-a5b7-ad61743a8fdd.jpg,['m']
550,a62bf8ad-7f37-4f12-87bb-5eb25844f62b.jpg,"['farmacias', 'farmacias', 'nperes', 'similares', ' o miemo pero y', 'aciab']"
551,55210b2f-b0b2-4b30-b012-2cc77b32f300.jpg,"['armacias', 'l l', 'similare', 'ayudar alos que meno', 'ats', 'consultorio', 'do', 'poñe a su disposición', 'fundación', 'besi', 'baratos', 'medico', 'mdentista', 'mismo', 'pero', 'tto', 'peo', 'mas', 'lo', 't', 'yea']"
552,108e1bf7-0676-4250-9cb4-7e3b545dff1e.jpg,"['e', 'e']"
553,976614ab-2cd2-4088-91fe-21d197dbe0c0.jpg,"['az', 'eegrmacias', ' e', 'médico', 'á', 'en', 'ag enw ', 'm', '_fafmaca', 'ec', 'dct', 'n']"
554,efd90245-7124-48aa-8437-f151bba40b46.jpg,"['senavidos', 'j']"
555,d37620fa-1df9-4d15-b0b3-54d9fc1bf240.jpg,"['nenestar', 'dtoo', 'gratis', 'ua', 'barato', 'ne  ee', 'te', 'pero', 'mismo', ' furdiación', 'n a', '  l', 'mas', 'ra el', 'myitar a', 'm', 'to', 'moser', 'p']"
556,e72d3c75-277c-4f5d-8bf2-647c47c20b94.jpg,"['mn', 'aa', ' n']"
557,cb597623-d5b0-4c79-912d-8b12ddb43f64.jpg,"['imilare', 'milare', 'barato', ' hi', 'acias', 'barato', 'pero', 'pero', 'lo mis', 'mo', ' mas', ' mas']"
558,83f93d27-7ea0-4d81-905e-7a50a0c93b08.jpg,"['oo', 'm', 'íz auefºvº', 'armacias de', 't tao', 'ahorro', 'hidrata ', 'e', 'bien', 'vluee tu piel', 'cuida']"
559,de9a6382-0b4a-46cb-b46b-a5134d1eced6.jpg,"['aa gu', 'ne na', 'p anandre', ' meses', 'ní ', 'cortes', 'mn', 'consultorio', 'áneríco ', 'farmacia', 'ao', 'mc ites', ' aa d', 'au', 'gratis', 'ra', 'ea', 'a', 'eenéricos', 'precio', 'precio', 'médico', 'mlerdis', 'di', 'mejor', 'meijor', 'club', 'grans', 'ee', 'pase', 'sus', 'e', 'sus', 'ur', 'y', 'm', 'pe', 'a']"
560,a9936ca4-0cea-4657-a84f-baa11f6e7205.jpg,
561,4c327b22-fe01-4b84-8ef3-dd4c371753c1.jpg,"['farmacias', 'similares', 'de is u', 'lo mismo pero m', ' barato']"
562,57ff25fe-09e7-4154-a558-97a7450ef5ef.jpg,"['o', 'farmaci', 'estacionamiento', 'y']"
563,db9d3c55-c20c-45a8-b692-f938ce7f5494.jpg,"['la  u it', 'doxter', 'loe', 'o']"
564,14e851e2-c291-4853-b0fc-657ccef14b0f.jpg,"['iy', 'luz', ' laso ', ' cao', 'kato', 'te', 'de', 'a', 'ne', 'ds de', 'm', ' or', 'r d', 'ace c']"
565,0ba6a238-a1cc-403a-bc09-3907796c4fd1.jpg,"['armacia', 'edemos bien', 'sólo', 'next', 'assólo', 'ay', 'jv ', 'del', 'eu']"
566,26ac4034-7965-4825-aaf6-fe3bc740eaaa.jpg,"['denavide', 'a', 'fermadios ']"
567,750ec72a-40f2-42d2-9669-180b0799df40.jpg,"['ahorra', 'moo', 'farmacias', 'ea', 'del', ' on']"
568,9876ca8c-c8ae-4a29-9849-9da1e3ea87f0.jpg,"['_cu', 'te', 'clarityne', 'entregas']"
569,48fad179-107d-4961-9920-4a51facf1682.jpg,"['me', 'peftens r', 'mépaña', 'z', 'w', 'yeteccion', 'presiór', 'uso', ' uwlos ', 'martes', 'para', 'ero', 'checa', 'mes', 'este', 'o', 'vone', 'paña', 'de', 'ds ', 'y', 'nº', 'b', 'u', 'na']"
570,561b765d-b01f-4ad4-b7c3-c25a650cf26d.jpg,['m']
571,0d6dcaf0-4242-49f6-9fe5-bc4bc8c096d2.jpg,"['postilla', 'farmacias', 'similares', 'e postura', 'cerdo', 'barato', 'x', '_medico', 'ocarrin', 'prendas y', 'de ', 'mismo', 'utes', 'corrector', 'a', 'besk', 'aj', 'ry r qe tinos de ', 'potana', 'p', 'imas', ' pero', 'lo', 'ric', 'de']"
572,ad35b5db-5f45-4899-9504-a374630b41d4.jpg,"['farmicas y', 'tnan', 'caldo', 'ea', 'sinlane', 'y', 'do', 'ní', ' barato', 'dr', 'pero', 'ait', 'mismo', 'ya', 'best', 'n', 's', 'u', 'm', 'mas', 'h', 'lo', 'te', 'onsultonuo']"
573,e110f161-1cf0-4372-ba29-bd7ee30d23a6.jpg,"['armac', 'eides cuente', 'y scala', 'tortas locas', 'wwwsantochocom', ' ipicampo ', 'ensaladas ', 'aeac', 'ack', 'p', ' ', 'e']"
574,a834c6f1-d10d-4d10-858f-9360d4e31df0.jpg,"['ahorro', 'te', 'f ', 'clerme', 'gueremos', 'piens', 'tna', 'h', 'atntaio', 'np', 'o', 'ad', ' del', 'c', 'de', 'te q', 'c']"
575,1be5826e-6864-4adc-94b8-6cf243a1005b.jpg,"['nen', 'sna', 'le', 'baratq', 'º férr smr', 'atqu ie s', 'mismo', ' feeq', 'mas', 'o si', ' l', 'd', 'ye']"
576,f7b6f37b-568f-4385-9103-2917afc78e96.jpg,
577,58ea1ffa-497d-405e-8509-2601d6cbe575.jpg,"['r__ en n  ', ' paz', 'e', 'crarares ', 'o', 'cn', 'denisca', 'la', 'ae', 'dt', 'del', 'oll', 'e']"
578,32e7988d-7826-45b9-b84d-e6696ff61b5c.jpg,"['yiñ', ' sio', 'a', 'naa', ' pero', 'me', 'o', 'iie']"
579,3311f9c6-4250-4532-8845-855781e7e2e0.jpg,"['macia ', 'noviembre', 'horasa', ' amí', 'canteros', 'p', ' pm', 'de']"
580,ae6e9e50-18a7-4c04-a446-bc0aed7ba17c.jpg,"['  e', 'descue', 'jotampico ', 'a', 'r', 'te', 'eca']"
581,eb08241d-4388-4d3b-83e6-bb07171de95e.jpg,"['s de suplaca', 'ilizador', 'netlr', 'udnrs', 'c']"
